StarRating|Score|Products|BrandMarketArea|Organic|PlantBased|ParentCompany|CompanyType|ParticipatedInSurvey|Description|BrandName
2|660|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Silk Almond, Less Sugar Vanilla^_
2|660|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Earth's Own Almond, Unsweetened Vanilla^_
2|660|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Simple Truth Almond, Unsweetened^_
2|660|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Wild Harvest Almond, Unsweetened Original^_
2|660|NULL|NULL|No|Soy|NULL|NULL|NULL|NULL|Silk Soy, Very Vanilla^_
2|660|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Silk Almond, Vanilla^_
2|650|NULL|NULL|No|Oat|NULL|NULL|NULL|NULL|Califia Farms Oat, Protein, Original^_
2|650|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Blue Diamond Almond, Original^_
2|650|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Califia Farms Almond, Vanilla, Unsweetened^_
2|650|NULL|NULL|No|Quinoa|NULL|NULL|NULL|NULL|Suzie’s Quinoa, Vanilla^_
2|650|NULL|NULL|No|Oat|NULL|NULL|NULL|NULL|Califia Farms Oat, Protein, Vanilla^_
2|650|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Califia Farms Almond, Unsweetened^_
2|650|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Full Circle Almond, Original Unsweetened^_
2|620|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Trader Joe's Almond, Unsweetened Vanilla^_
2|620|NULL|NULL|No|Coconut|NULL|NULL|NULL|NULL|Trader Joe's Coconut, Vanilla^_
2|610|NULL|NULL|No|Coconut|NULL|NULL|NULL|NULL|Silk Coconut, Original^_
2|610|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Silk Almond/Coconut, Original^_
2|600|NULL|NULL|No|Hemp|NULL|NULL|NULL|NULL|Tempt/Living Harvest Hemp, Original Vanilla^_
2|600|NULL|NULL|No|Flax|NULL|NULL|NULL|NULL|Good Karma Flax Milk, Chocolate^_
2|600|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Blue Diamond Almond, Banana Blend^_
2|600|NULL|NULL|No|Flax|NULL|NULL|NULL|NULL|Good Karma Flax, Unsweetened plus Protein^_
2|600|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Natur-a Almond/Coconut^_
2|600|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Blue Diamond Almond, Unsweetened Original^_
2|600|NULL|NULL|No|Macadamia|NULL|NULL|NULL|NULL|Milkidamia, Lightly Sweetened^_
2|600|NULL|NULL|No|Macadamia|NULL|NULL|NULL|NULL|Milkidamia, Unsweetened Vanilla^_
2|600|NULL|NULL|No|Blend|NULL|NULL|NULL|NULL|Blue Diamond Almond/Coconut, Unsweetened Original^_
2|600|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Blue Diamond Almond, Unsweetened Vanilla^_
2|600|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Blue Diamond Almond, Hint of Honey^_
2|600|NULL|NULL|No|Flax|NULL|NULL|NULL|NULL|Good Karma Flax, Vanilla plus Protein^_
2|600|NULL|NULL|No|Oat|NULL|NULL|NULL|Cornucopia asks consumers to be aware that rice products, including rice-based beverages, may contain the heavy metal arsenic in quantities that are harmful to human health. Due to a number of factors associated with arsenic levels in rice products (type of rice used, location grown, production methods, etc.), it is difficult to identify a safe level of consumption for rice-based beverages. It should be noted, only a very small amount of rice is actually used in rice-based beverages. For general guidelines and more background on this issue, we suggest reviewing Consumers Union’s 2014 report – https://www.consumerreports.org/cro/magazine/2015/01/how-much-arsenic-is-in-your-rice/index.htm.|Natur-a Oat, Original^_
2|600|NULL|NULL|No|Macadamia|NULL|NULL|NULL|NULL|Milkidamia, Unsweetened^_
2|600|NULL|NULL|No|Hemp|NULL|NULL|NULL|NULL|Tempt/Living Harvest Hemp, Original^_
2|600|NULL|NULL|No|Flax|NULL|NULL|NULL|NULL|Good Karma Flax Milk, Vanilla^_
2|600|NULL|NULL|No|Macadamia|NULL|NULL|NULL|NULL|Milkidamia, Unsweetened Latte^_
2|590|NULL|NULL|No|Hemp|NULL|NULL|NULL|NULL|Pacific Foods Hemp, Vanilla^_
2|590|NULL|NULL|No|Hazelnut|NULL|NULL|NULL|NULL|Pacific Foods Hazelnut, Chocolate^_
2|583|NULL|NULL|No|Oat|NULL|NULL|NULL|NULL|Dream Oat, Unsweetened^_
2|570|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Trader Joe's Almond/Cashew/Macadamia, Unsweetened^_
2|560|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Simple Truth Almond, Unsweetened Vanilla^_
2|560|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Earth's Own Almond, Vanilla^_
2|560|NULL|NULL|No|Oat|NULL|NULL|NULL|NULL|Earth's Own Oat, Chocolate^_
2|560|NULL|NULL|No|Oat|NULL|NULL|NULL|NULL|Earth's Own Oat, Unsweetened Vanilla^_
2|560|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Simple Truth Almond, Original^_
2|560|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Silk Almond, Original^_
2|560|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Earth's Own Almond, Unsweetened Original^_
2|550|NULL|NULL|No|Oat|NULL|NULL|NULL|NULL|Oat-ly Oat, Chocolate^_
2|550|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Califia Farms Almond, Barista Blend^_
2|550|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Blue Diamond Almond, Chocolate^_
2|550|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Califia Farms Almond, Original^_
2|550|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Lucerne Almond, Unsweetened^_
2|550|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Full Circle Almond, Original^_
2|550|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Califia Farms Almond, Vanilla^_
2|533|NULL|NULL|No|Rice|NULL|NULL|NULL|Cornucopia asks consumers to be aware that rice products, including rice-based beverages, may contain the heavy metal arsenic in quantities that are harmful to human health. Due to a number of factors associated with arsenic levels in rice products (type of rice used, location grown, production methods, etc.), it is difficult to identify a safe level of consumption for rice-based beverages. It should be noted, only a very small amount of rice is actually used in rice-based beverages. For general guidelines and more background on this issue, we suggest reviewing Consumers Union’s 2014 report – https://www.consumerreports.org/cro/magazine/2015/01/how-much-arsenic-is-in-your-rice/index.htm.|Dream Rice, Vanilla Enriched^_
2|520|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Trader Joe's Almond, Blueberry Lavender^_
2|520|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Trader Joe's Almond, Matcha^_
2|520|NULL|NULL|No|Soy|NULL|NULL|NULL|NULL|Trader Joe's Soymilk, Unsweetened Original^_
2|500|NULL|NULL|No|Flax|NULL|NULL|NULL|NULL|Good Karma Flax Milk, Original^_
2|500|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Blue Diamond Almond, Vanilla^_
2|500|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Natur-a Almond, Chocolate^_
2|500|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Natur-a Almond, Original^_
2|500|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Natur-a Almond, Vanilla^_
2|500|NULL|NULL|No|Oat|NULL|NULL|NULL|Cornucopia asks consumers to be aware that rice products, including rice-based beverages, may contain the heavy metal arsenic in quantities that are harmful to human health. Due to a number of factors associated with arsenic levels in rice products (type of rice used, location grown, production methods, etc.), it is difficult to identify a safe level of consumption for rice-based beverages. It should be noted, only a very small amount of rice is actually used in rice-based beverages. For general guidelines and more background on this issue, we suggest reviewing Consumers Union’s 2014 report – https://www.consumerreports.org/cro/magazine/2015/01/how-much-arsenic-is-in-your-rice/index.htm.|Natur-a Oat, Chocolate^_
2|500|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Friendly Farms Almond, Vanilla^_
2|500|NULL|NULL|No|Oat/Flax|NULL|NULL|NULL|NULL|Good Karma Plantmilk, Unsweetened^_
2|500|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Blue Diamond Almond, Reduced Sugar, Vanilla^_
2|483|NULL|NULL|No|Oat|NULL|NULL|NULL|NULL|Dream Oat, Original^_
2|483|NULL|NULL|No|Coconut|NULL|NULL|NULL|NULL|Dream Coconut, Unsweetened^_
2|460|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Simple Truth Almond, Chocolate^_
2|460|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Earth's Own Almond, Chocolate^_
2|460|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Earth's Own Almond, Original^_
2|450|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Lucerne Almond, Vanilla^_
2|450|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Full Circle Almond, Chocolate^_
2|450|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Full Circle Almond, Vanilla^_
2|440|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Nature's Promise Almond, Original Vanilla^_
2|440|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Nature's Promise Almond, Original^_
2|440|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Nature's Promise Almond, Unsweetened Vanilla^_
2|433|NULL|NULL|No|Rice|NULL|NULL|NULL|Cornucopia asks consumers to be aware that rice products, including rice-based beverages, may contain the heavy metal arsenic in quantities that are harmful to human health. Due to a number of factors associated with arsenic levels in rice products (type of rice used, location grown, production methods, etc.), it is difficult to identify a safe level of consumption for rice-based beverages. It should be noted, only a very small amount of rice is actually used in rice-based beverages. For general guidelines and more background on this issue, we suggest reviewing Consumers Union’s 2014 report – https://www.consumerreports.org/cro/magazine/2015/01/how-much-arsenic-is-in-your-rice/index.htm.|Dream Rice, Horchata^_
2|410|NULL|NULL|No|Coconut|NULL|NULL|NULL|NULL|Simple Truth Coconut, Unsweetened^_
2|400|NULL|NULL|No|Oat/Flax|NULL|NULL|NULL|NULL|Good Karma Plantmilk, Original^_
2|400|NULL|NULL|No|Pea|NULL|NULL|NULL|NULL|Ripple Pea, Unsweetened Original^_
2|400|NULL|NULL|No|Oat/Flax|NULL|NULL|NULL|NULL|Good Karma Plantmilk, Chocolate^_
2|400|NULL|NULL|No|Oat/Flax|NULL|NULL|NULL|NULL|Good Karma Plantmilk, Vanilla^_
2|400|NULL|NULL|No|Cocunut|NULL|NULL|NULL|NULL|Full Circle Coconut, Original Unsweetened^_
2|400|NULL|NULL|No|Pea|NULL|NULL|NULL|NULL|Ripple Pea, Unsweetened Vanilla^_
2|383|NULL|NULL|No|Coconut|NULL|NULL|NULL|NULL|Dream Coconut, Vanilla Enriched^_
2|383|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Dream Almond, Unsweetened^_
1|350|NULL|NULL|No|Almond|NULL|NULL|NULL|NULL|Lucerne Almond, Chocolate^_
1|310|NULL|NULL|No|Coconut|NULL|NULL|NULL|NULL|Simple Truth Coconut, Original^_
1|300|NULL|NULL|No|Pea|NULL|NULL|NULL|NULL|Ripple Pea, Original^_
1|300|NULL|NULL|No|Pea|NULL|NULL|NULL|NULL|Ripple Pea, Vanilla^_
1|300|NULL|NULL|No|Coconut|NULL|NULL|NULL|NULL|Full Circle Coconut, Original^_
1|300|NULL|NULL|No|Pea|NULL|NULL|NULL|NULL|Ripple Pea, Chocolate^_
1|0|NULL|NULL|No|Soy|NULL|NULL|NULL|NULL|8th Continent Soy, Original^_
1|0|NULL|NULL|No|Soy|NULL|NULL|NULL|NULL|8th Continent Soy, Vanilla^_
