StarRating|Score|Products|BrandMarketArea|Organic|PlantBased|ParentCompany|CompanyType|ParticipatedInSurvey|Description|BrandName
NULL|700|NULL|NULL|100% certified organic|NULL|Back Roads Food Co.|Independent|NULL|They write, “Back Roads Granola is a small family bakery located on our 11 acre farm in southern Vermont. We employ several local bakers who assist Peter in making & shipping Back Roads Granola each week. Peter is master baker and in charge of operations. Virginia is in charge of sales, marketing & all things customer service. Daughter, Coral recently moved back to Vermont from Boston and is heading up the online marketing efforts. Our friend, Barb helps run our office. We answer your phone calls & emails and we hope to personally meet you when we are on the road doing demos and correspond with you through Social Media outlets. At Back Roads Granola, having fun is required while working to produce & distribute the very best organic food possible. We incorporate fun in our travels all over New England and beyond, while doing food demos & meeting our customers & buyers. In addition to making Back Roads Granola, we have 7 beautiful llamas that grace our pastures, a flock of entertaining chickens that produce organic eggs for us and our own organic vegetable garden and berry patch that we share with our family & friends. We whole-heartedly embrace our Vermont country lifestyle; it sustains us and allows us to enjoy the synchronistic integration of our work and home life. After all these years, we are still Crunchy Granola People.”|Back Roads Granola^_
NULL|700|NULL|NULL|100% certified organic|NULL|Nature's Path|Independent|NULL|They write: “Nature’s Path is a family run, independent company that has been committed to organics and sustainability for over 25 years. Our goal is to be a trusted name for quality organic foods in every home – socially responsible, environmentally sustainable and financially viable. We are the number one producer of organic cereals in North America, with products ranging from breakfast cereals, granola, granola bars and waffles. All of Nature’s Path’s products are USDA certified organic, grown using a wholesome process using non-chemical agriculture. Furthermore, Nature’s Path is a founding member of the Non-GMO Project, a non-profit organization created by industry leaders to offer consumers a consistent choice for organic and natural products that are produced without genetic engineering or recombinant DNA technologies.”|Nature's Path^_
NULL|610|NULL|NULL|100% certified organics|NULL|Cream of the West Inc.|Independent|NULL|NULL|Green Barn Organics^_
NULL|610|NULL|NULL|100% certified organic|NULL|Heaven Scent Natural Foods|Independent|NULL|Eco-Planet products are all certified organic but are produced by a company that also markets non-organic, “natural” products under the Heaven Scent brand name.|Eco-Planet^_
NULL|595|NULL|NULL|100% certified organic|NULL|Food for Life Baking Co. Ltd.|Independent|NULL|All Food for Life cereal products (Ezekiel 4:19) are certified organic. The products do not carry the USDA Organic seal and state “made with organic grains,” but all ingredients listed appear to be organic. In other product categories, such as veggie burgers, Food for Life carries non-organic, “natural” items.|Food for Life^_
NULL|460|NULL|NULL|Both conventional and organic products|NULL|Great River Organic Milling|Columbia Grain International|NULL|NULL|Great River Organic Milling^_
NULL|410|NULL|NULL|Cereal is not certified organic|NULL|Cream of the West Inc.|Independent|NULL|Cream of the West cereal products are not certified organic, although the company does market some organic products.|Cream of the West^_
NULL|410|NULL|NULL|100% certified organic|NULL|General Mills|Public Corporation|NULL|Since the year 2000, the Cascadian Farm brand has been owned by General Mills, one of the world’s largest food companies. General Mills also markets conventional cereal such as Cheerios, Lucky Charms, Kix and Total. While the Cascadian Farm brand is all organic, the vast majority of General Mills’ brands are conventional and some General Mills breakfast cereals, such as Kix, have jumped on the “natural” bandwagon and now make claims such as “Made with all natural corn.” General Mills markets Cascadian Farms, and other brands in their organic portfolio, such as Muir Glen canned tomato products, under the “Small Planet Foods” umbrella. General Mills had $6.5 billion in retail sales for breakfast cereal alone in 2009 and is the country’s second largest marketer of breakfast cereal.|Cascadian Farm^_
NULL|404|NULL|NULL|Mostly certified organic|NULL|Ralcorp Holdings|Public Corporation|NULL|Numerous breakfast cereal brands are owned by the company Attune Foods: the organic Erewhon brand and non-organic, conventional brands Uncle Sam, New Morning and Skinner’s Raisin Bran. Attune was acquired by Post Foods in 2013, which is in turn a property of Ralcorp Holdings. They write: “Since 1966, Erewhon has led the organic revolution and we remain passionately committed to providing the purest organic foods. We use only the whole grains of U.S. grown organic brown rice and organic corn. We never use batters and slurries Ã each puff of Crispy Brown Rice is an actual grain of rice. Our cereals have no dairy, soy, peanuts or tree nuts in them. Erewhon’s rice and wheat cereals are verified as non-GMO by the non-GMO project, and we proudly offer seven certified gluten free cereals.”|Erewhon^_
NULL|375|NULL|NULL|8 of 22 products are certified organic|NULL|Wildtime Foods|Independent|NULL|NULL|Grizzlie's Brand^_
NULL|346|NULL|NULL|Only 12 of 28 products are certified organic|NULL|New England Naturals|Independent|NULL|New England Naturals offers both organic and conventional, “natural” granola. Always look for the organic label when buying New England Naturals products.|New England Naturals^_
NULL|342|NULL|NULL|Only 2 of 3 products are organic|NULL|Weetabix|Lion Capital|NULL|Weetabix Food Co. is a British cereal maker, which is owned by the investment firm Lion Capital. Weetabix Food Co. also owns the Alpen (conventional muesli) and Barbara’s Bakery (mostly “natural” cereal, with some organic options) brands.|Weetabix^_
NULL|325|NULL|NULL|Only 1 of 5 products are certified organic|NULL|Annie's|Solera Capital|NULL|Annie’s Homegrown is an independent company headquartered in Napa, California, founded in 1989 by Annie Whitey. When it added breakfast cereal to its line of popular “Mac and Cheese” products, all Annie’s cereal products were made with at least 70% organic ingredients. Today, only 1 of 5 Annie’s cereal products is certified organic. The majority of their cereal products are “natural” and contain no organic ingredients. Like Peace Cereal, Annie’s successfully “baited” the customer base with all organic ingredients, then “switched” to non-organic, conventional ingredients, failing to change the barcode on the boxes.|Annie's Homegrown^_
NULL|325|NULL|NULL|Granola is not certified organic|NULL|Stark Sisters Granola|Independent|NULL|They write: “Stark Sisters Granola, which has received rave reviews for its Maple Almond, Nutty Maple and Maple Raspberry Blueberry from Bon Appetit, The New York Times, Boston Globe, and many more, is now proud to say that all their granolas have been Non-GMO Project Verified. This Verification demonstrates Stark Sisters’ fierce commitment to keeping Genetically Modified Organisms (GMOs) out of our food. Stark Sisters Granolas are also wheat free, terrific, crunchy, vegan, kosher and made with organic grains. David Rosengarten said about Stark Sisters Maple Almond, Nutty Maple and Maple Raspberry Blueberry, “This is the stuff…tastes really fresh, and natural as if you’re Euell Gibbons on a foraging expedition….” For more information, send Debra Stark an email at[email protected]. Call 800-858-5549.|Stark Sisters Granola^_
NULL|301|NULL|NULL|Only 12 of 33 products are certified organic|NULL|Garden of Light|Independent|NULL|Bakery on Main does not produce certified organic granola products.|Bakery on Main^_
NULL|273|NULL|NULL|Only 9 of 24 products are certified organic|NULL|Hain Celestial Group|Public Corporation|NULL|The Arrowhead Mills© brand is owned by the public corporation The Hain Celestial Group. Arrowhead Mills products are mostly conventional, labeled “natural,” although some organic options exist. Consumers should avoid “natural” products and choose products labeled “organic.” The Hain Celestial Group markets many conventional products as “natural,” defining “natural” as the absence of artificial ingredients. However, their “natural” products contain ingredients produced on conventional farms which are not prohibited by law from using toxic pesticides.|Arrowhead Mills^_
NULL|271|NULL|NULL|Only 11 of 16 products are certified organic|NULL|Hain Celestial Group|Public Corporation|NULL|The Health Valley© brand is owned by the public corporation The Hain Celestial Group. Health Valley products are sometimes organic and sometimes conventional, labeled “natural.” Consumers should avoid “natural” products and choose products labeled “organic.” The Hain Celestial Group markets many conventional products as “natural,” defining “natural” as the absence of artificial ingredients. However, their “natural” products contain ingredients produced on conventional farms which are not prohibited by law from using toxic pesticides.|Health Valley^_
NULL|250|NULL|NULL|Muesli products are not certified organic|NULL|Weetabix|Lion Capital|NULL|The Alpen brand is owned by the British cereal maker Weetabix Food Co., which is owned by the investment firm, Lion Capital. Weetabix Food Co. also owns the Barbara’s Bakery brand, which markets mostly “natural” cereal, with some organic options.|Alpen^_
NULL|242|NULL|NULL|Only 9 of 50 products are certified organic|NULL|Bob's Red Mill|Employee-owned|NULL|Bob’s Red Mill offers some organic products, but the majority of its products are conventional. Always look for the organic label when buying Bob’s Red Mill products.|Bob's Red Mill^_
NULL|185|NULL|NULL|Cereal products are not certified organic|NULL|Ralcorp Holdings|Public Corporation|NULL|Numerous breakfast cereal brands are owned by the company Attune Foods: the organic Erewhon brand and non-organic, conventional brands Uncle Sam, New Morning and Skinner’s Raisin Bran. Attune was acquired by Post Foods in 2013, which is in turn a property of Ralcorp Holdings. They write: “Skinner’s Raisin Bran was introduced in 1926, and is proud to be America’s first raisin bran. Today, is still one of the few raisin bran cereals made from traditional whole grain wheat. Unlike many raisin bran cereals, Skinner’s never uses batter or slurries to make its flakes. Each flake is made from a whole wheat berry which is steamed, rolled and toasted. Skinner’s Raisin Bran is verified as non-GMO by the non-GMO project.”|Skinners^_
NULL|185|NULL|NULL|Cereal products are not certified organic|NULL|Ralcorp Holdings|Public Corporation|NULL|Numerous breakfast cereal brands are owned by the company Attune Foods: the organic Erewhon brand and non-organic, conventional brands Uncle Sam, New Morning and Skinner’s Raisin Bran. They write, “In 1908, a physician recommended that Uncle Sam cereal founder, Lafayette Coltrin, add flaxseed to his diet. Mr. Coltrin found that he enjoyed the flaxseed sprinkled on the whole-wheat flakes that he ate for breakfast. In fact, he liked the combination so much that he decided to package it. And, since he was so proud of his resemblance to our nation’s Uncle Sam character, he named his new cereal Uncle Sam. Attune was acquired by Post Foods in 2013, which is in turn a property of Ralcorp Holdings. Uncle Sam has been an American Original for over 100 years. We take hard red winter wheat berries from the American heartland and then steam, roll and toast them. We blend them with just a touch of barley malt and salt to enhance the natural flavor of the whole grain. Then we add heart healthy flaxseeds. And that’s it. Our traditional method preserves the natural fiber, nutritional value, shape and flavor of the whole grains. Uncle Sam Cereal is verified as non-GMO by the non-GMO project.”|Uncle Sam^_
NULL|145|NULL|NULL|Oonly 1 of 20 products is certified organic|NULL|Dorset Cereal|Dorset Cereals|NULL|They write: “We’re from Poundbury, the English village created by the vision of HRH Prince Charles. Poundbury is in the historic and beautiful county of Dorset, where the gently rolling hills and winding country lanes lead to a spectacular coastline. A place that inspired our love of the simple pleasures in life. We can’t help believing that life is too short to settle for second best, and that simple, honest pleasures are often the most rewarding. Like walking barefoot in the morning dew, an ice cream on the beach or jumping in puddles just for fun… To make our recipes, we take natural ingredients and carefully blend them together. We visit our suppliers to make sure we are using the best possible ingredients. The result is a really tasty breakfast that’s a good source of fibre and contains wholegrains. Simple, but then the best things in life usually are.”|Dorset Cereal^_
NULL|117|NULL|NULL|Only 1 of 9 granola products is certified organic|NULL|Kraft Foods|Public Corporation|NULL|Back to Nature is one of 61 brand names owned by the multinational corporation Kraft Foods. Kraft Foods had nearly $50 billion in revenue in 2010. Kraft acquired the Back to Nature brand name from Organic Milling Corporation in 2003. It appears that Organic Milling Corporation continues to manufacture Back to Nature products for Kraft. Only 1 out of the 9 Back to Nature granola products offered by Kraft is certified organic. Consumers also should be wary of genetically engineered ingredients in Back to Nature products, since Kraft does not avoid or prohibit them.|Back to Nature^_
NULL|110|NULL|NULL|Granola products are not certified organic|NULL|Post Cereals|Public Corporation|NULL|Sweet Home Farm products are not certified organic. The brand was owned by Hearthside Food Solutions until purchased by Post Cereals in 2013.|Sweet Home Farm^_
NULL|110|NULL|NULL|Cereal products are not certified organic|NULL|Pepsico|Public Corporation|NULL|Like Quaker Oats, the Mother’s brand is not organic, and is owned by Pepsico. The overwhelming majority of Pepsico’s business is in non-organic, conventional snack foods, including Lay’s chips and Tostitos. Pepsico’s net revenue in 2009 was $43 billion. Test results reveal that Pepsico uses genetically engineered ingredients in its Mother’s brand cereal.|Mother's^_
NULL|110|NULL|NULL|Cereal products are not certified organic|NULL|Post Cereals||NULL|Peace Cereal was owned by Golden Temple of Oregon until the brand was acquired in 2010 by Hearthside Food Solutions, a contract manufacturer of breakfast cereal and other breakfast foods based in Grand Rapids, Michigan, and owned by Wind Point Partners, a Chicago-based private equity firm. Hearthside was in turn purchased by Post Cereals in 2013.|Peace Cereal^_
NULL|100|NULL|NULL|Cereal products are not certified organic|NULL|Newman's Own|Independent|NULL|Newman’s Own started in 1982 as a small boutique operation. All profits go to the Newman charitable foundation, and, to date, the company reports that $370 million has been generated for charity. Newman’s does not offer any organic cereal choices. Newman’s Own Organics, a company started by Paul Newman’s daughter Nell in 1993, has been spun off and is now a separate entity.|Newman's Own^_
NULL|98|NULL|NULL|Only 4 of 21 products are certified organic|NULL|Weetabix|Lion Capital|NULL|Barbara’s Bakery was founded in Northern California in 1971 by 17-year-old Barbara Jaffe. In 1986, Jaffe sold the company to Weetabix Food Co., a British cereal maker, which is owned by the investment firm, Lion Capital. Weetabix Food Co. also owns the Alpen brand, a conventionally produced muesli labeled “natural” that’s found in many stores. In 2007, 55% of Barbara’s Bakery cereal options offered through the largest organic foods distributor were certified organic, and one product was “made with organic ingredients.” In 2011, only 20% of Barbara Bakery’s products are certified organic. In a move that’s likely to confuse consumers, Barbara’s Bakery has eliminated the USDA organic seal from the packaging of its organic products. With so many non-organic “natural” products, Barbara’s Bakery may not want to draw attention to the fact that the organic seal is now missing from so many of its products. Test results reveal that Barbara’s Bakery uses genetically engineered ingredients in its cereal.|Barbara's Bakery^_
NULL|76|NULL|NULL|Only 3 of 12 products are certified organic|NULL|Malt-O-Meal|Independent|NULL|Several brands like Mom’s Best, Three Sisters (available exclusively in Whole Foods Markets), Bear River Valley and Isabel’s Way are owned by Malt-O-Meal. Malt-O-Meal was founded by John S. Campbell in 1919 in Owatonna, Minnesota. Today, the company owns nearly a dozen brands, none of them organic. One of the brands is Three Sisters, a non-organic “natural” cereal brand, which recently became available exclusively in Whole Foods Stores. Just as Kashi does not state it is owned by Kellogg, the Mom’s Best brand seems to hide that it is a Malt-O-Meal brand. The Mom’s Best website states: “Our company has been owned by the same family for four generations. Mom’s Best is named in honor of our mother who taught us the importance of good food, as well as stewardship.” In reality, “Mom” is the acronym for “Malt-O-Meal.” However, the website does not state anywhere that the Mom’s Best Naturals brand is owned by Malt-O-Meal. Even on the “Contact Us” page, the address given states “Mom’s Best Naturals, Consumer Response” with a PO Box in the same town where Malt-O-Meal is headquartered. Sold in Whole Foods and many natural food coops, no Mom’s Best or Three Sisters products are certified organic.|Three Sisters^_
NULL|54|NULL|NULL|Only 4 of 24 products are certified organic|NULL|Kellogg|Public Corporation|NULL|Kashi is owned by Kellogg, the largest breakfast cereal maker in the country. The company was founded by W.K. Kellogg in 1906 and has 31,000 employees and annual sales of $12 billion (half in the cereal category). Kellogg markets numerous non-organic conventional breakfast cereals under the Kellogg’s brand name, including Froot Loops, Frosted Flakes, and Rice Krispies. The name Kellogg, however, does not appear anywhere on Kashi cereal boxes and appears only once (inconspicuously) on the Kashi website. Kellogg acquired the Kashi brand in 2000, but the Kashi website continues to paint a picture of being a small company: “We are a small (after 25 years, still fewer than 70 of us) band of passionate people.” While Kashi offers some certified organic breakfast cereal options, the vast majority of its products are conventionally produced foods labeled “natural.” The company does not have a commitment to prohibit or avoid genetically engineered ingredients in its “natural” products. Test results reveal that Kellogg indeed purchases genetically engineered ingredients for its “natural” Kashi products (genetically engineered ingredients are prohibited by law from Kashi’s organic products).|Kashi^_
NULL|50|NULL|NULL|Granola products are not certified organic|NULL|Udi's Granola|Independent|NULL|Udi’s Granola is not certified organic.|Udi's Granola^_
NULL|10|NULL|NULL|Products are not certified organic|NULL|Organic Milling Co.|Independent|NULL|Nutritious Living is a brand owned by a company called Organic Milling Corporation, which is quite misleading since it is not an exclusively organic company. Organic Milling Corporation manufactures mostly non-organic products, including non-organic cereal and granola, for other brands, store-brands and its own brands including Breakfast Choice, Mill Select, and Nutritious Living brands and Vita-Crunch granola. Test results reveal that Organic Milling Co. uses genetically engineered ingredients in its Nutritious Living Hi-Lo cereal.|Nutritious Living^_
NULL|10|NULL|NULL|Cereal products are not certified organic|NULL|General Mills|Public Corporation|NULL|General Mills owns cereal brands including Cheerios, Lucky Charms, Kix and Total. General Mills had $6.5 billion in retail sales for breakfast cereal alone in 2009 and is the country’s second largest marketer of breakfast cereal. General Mills also owns the Cascadian Farm brand, which is all organic. Some General Mills breakfast cereals, such as Kix, have jumped on the “natural” bandwagon and now make claims such as “Made with all natural corn.” Testing confirms that “natural” products by General Mills, such as Kix, are made with genetically engineered ingredients. Test results reveal that General Mills uses genetically engineered ingredients in its Kix cereal.|General Mills^_
NULL|10|NULL|NULL|Granola products are not certified organic|NULL|Kellogg|Public Corporation|NULL|Bear Naked, like Kashi, is owned by Kellogg, the largest breakfast cereal maker and one of the largest food corporations in the country, with more than 31,000 employees and annual sales of $12 billion. Bear Naked was founded, like many other granola companies, by young entrepeneurs with a successful granola recipe and a home kitchen. Bear Naked never was organic, but Kellogg markets the brand as “100% pure and natural” despite no policy against the use of toxic pesticides, hexane, and genetically engineered ingredients. The Bear Naked website’s “about us” story is long and detailed, yet fails to mention the acquisition by Kellogg in 2007. In fact, the name “Kellogg” appears nowhere on Bear Naked packages or the Bear Naked website. The Bear Naked brand still relies heavily on its image as an up-and-coming start-up by two young entrepreneurs, actively hiding from customers that it became a Kellogg’s brand when the two co-founders sold the brand to the multinational corporation for $60 million in 2007.|Bear Naked^_
NULL|0|NULL|NULL|Cereal Products are not certified organic|NULL|Malt-o-Meal|Independent|NULL|Several brands like Mom’s Best, Three Sisters (available exclusively in Whole Foods Markets), Bear River Valley and Isabel’s Way are owned by Malt-O-Meal. Malt-O-Meal was founded by John S. Campbell in 1919 in Owatonna, Minnesota. Today, the company owns nearly a dozen brands, none of them organic. One of the brands is Three Sisters, a non-organic “natural” cereal brand, which recently became available exclusively in Whole Foods Stores. Just as Kashi does not state it is owned by Kellogg, the Mom’s Best brand seems to hide that it is a Malt-O-Meal brand. The Mom’s Best website states: “Our company has been owned by the same family for four generations. Mom’s Best is named in honor of our mother who taught us the importance of good food, as well as stewardship.” In reality, “Mom” is the acronym for “Malt-O-Meal.” However, the website does not state anywhere that the Mom’s Best Naturals brand is owned by Malt-O-Meal. Even on the “Contact Us” page, the address given states “Mom’s Best Naturals, Consumer Response” with a PO Box in the same town where Malt-O-Meal is headquartered. Sold in Whole Foods and many natural food coops, no Mom’s Best or Three Sisters products are certified organic.|Mom's Best^_
NULL|0|NULL|NULL|Cereal products are not certified organic|NULL|Ralcorp Holdings|Public Corporation|NULL|Post Naturals is the “natural” line of Post Foods, which is a division of Ralcorp Holdings, Inc. None of Post Foods’ cereal products are certified organic. Ralcorp Holding, Inc. is a publicly traded corporation, based in St. Louis, Missouri, with approximately $4 billion in annual sales.|Post Natural^_
NULL|0|NULL|NULL|Granola products are not certified organic|NULL|OLA Foods, LLC|Independent|NULL|NULL|OLA!^_
